,CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,InvoiceNo_Date,InvoiceDateExclusive,InvoiceTimeExclusive,InvoiceDate_new,Total Amount,Months,TimeSinceLastTxn,Days_SinceLastTxn,Years_SinceLastTxn,Months_SinceLastTxn,InvoiceNo Counts,Total Amount Sum
100,13527.0,554089,21314,SMALL GLASS HEART TRINKET POT,4,5/22/2011 12:16,2.1,United Kingdom,554089_5/22/2011 12:16,2011-05-22,12:16,2011-05-22 12:16:00,8.4,5,3814 days,3814,10.449315068493151,125.39178082191782,1,2263.76
101,13534.0,C555384,23199,JUMBO BAG APPLES,-1,6/2/2011 15:20,2.08,United Kingdom,C555384_6/2/2011 15:20,2011-06-02,15:20,2011-06-02 15:20:00,-2.08,6,3803 days,3803,10.419178082191781,125.03013698630137,3,5613.080000000015
102,13546.0,554202,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,5,5/23/2011 12:14,0.65,United Kingdom,554202_5/23/2011 12:14,2011-05-23,12:14,2011-05-23 12:14:00,3.25,5,3813 days,3813,10.446575342465753,125.35890410958903,1,626.9899999999999
103,13549.0,554101,22698,PINK REGENCY TEACUP AND SAUCER,6,5/22/2011 13:29,2.95,United Kingdom,554101_5/22/2011 13:29,2011-05-22,13:29,2011-05-22 13:29:00,17.700000000000006,5,3814 days,3814,10.449315068493151,125.39178082191782,3,916.1199999999999
104,13571.0,555114,22355,CHARLOTTE BAG SUKI DESIGN,10,5/31/2011 14:55,0.85,United Kingdom,555114_5/31/2011 14:55,2011-05-31,14:55,2011-05-31 14:55:00,8.5,5,3805 days,3805,10.424657534246576,125.0958904109589,1,2092.32
105,13576.0,551854,21955,DOORMAT UNION JACK GUNS AND ROSES,2,5/4/2011 14:55,7.95,United Kingdom,551854_5/4/2011 14:55,2011-05-04,14:55,2011-05-04 14:55:00,15.9,5,3832 days,3832,10.498630136986302,125.98356164383563,1,6703.3
106,13590.0,554359,21930,JUMBO STORAGE BAG SKULLS,10,5/24/2011 9:56,2.08,United Kingdom,554359_5/24/2011 9:56,2011-05-24,9:56,2011-05-24 09:56:00,20.8,5,3812 days,3812,10.443835616438356,125.32602739726028,1,1976.1199999999992
107,13592.0,552696,21136,PAINTED METAL PEARS ASSORTED,8,5/10/2011 15:48,1.69,United Kingdom,552696_5/10/2011 15:48,2011-05-10,15:48,2011-05-10 15:48:00,13.52,5,3826 days,3826,10.482191780821918,125.78630136986301,2,247.95999999999998
108,13599.0,C555265,23084,RABBIT NIGHT LIGHT,-1,6/1/2011 16:06,2.08,United Kingdom,C555265_6/1/2011 16:06,2011-06-01,16:06,2011-06-01 16:06:00,-2.08,6,3804 days,3804,10.421917808219177,125.06301369863013,2,5030.5999999999985
109,13623.0,553165,21931,JUMBO STORAGE BAG SUKI,1,5/13/2011 16:12,2.08,United Kingdom,553165_5/13/2011 16:12,2011-05-13,16:12,2011-05-13 16:12:00,2.08,5,3823 days,3823,10.473972602739726,125.68767123287671,1,672.4400000000002
110,13629.0,553062,85099B,JUMBO BAG RED RETROSPOT,200,5/13/2011 11:25,1.79,United Kingdom,553062_5/13/2011 11:25,2011-05-13,11:25,2011-05-13 11:25:00,358.0,5,3823 days,3823,10.473972602739726,125.68767123287671,1,7792.36
111,13630.0,556059,84946,ANTIQUE SILVER T-LIGHT GLASS,24,6/8/2011 13:56,1.25,United Kingdom,556059_6/8/2011 13:56,2011-06-08,13:56,2011-06-08 13:56:00,30.0,6,3797 days,3797,10.402739726027397,124.83287671232875,4,1995.6799999999996
112,13631.0,546878,22423,REGENCY CAKESTAND 3 TIER,20,3/17/2011 17:13,4.0,United Kingdom,546878_3/17/2011 17:13,2011-03-17,17:13,2011-03-17 17:13:00,80.0,3,3880 days,3880,10.63013698630137,127.56164383561644,1,3021.77
113,13637.0,551277,21936,RED RETROSPOT PICNIC BAG,2,4/27/2011 13:06,2.95,United Kingdom,551277_4/27/2011 13:06,2011-04-27,13:06,2011-04-27 13:06:00,5.9,4,3839 days,3839,10.517808219178082,126.21369863013699,1,810.4999999999998
114,13647.0,557223,23284,DOORMAT KEEP CALM AND COME IN,2,6/17/2011 13:17,7.95,United Kingdom,557223_6/17/2011 13:17,2011-06-17,13:17,2011-06-17 13:17:00,15.9,6,3788 days,3788,10.378082191780821,124.53698630136986,1,1670.22
115,13650.0,553363,22193,RED DINER WALL CLOCK,2,5/16/2011 14:19,8.5,United Kingdom,553363_5/16/2011 14:19,2011-05-16,14:19,2011-05-16 14:19:00,17.0,5,3820 days,3820,10.465753424657533,125.5890410958904,2,1809.34
116,13654.0,549711,21888,BINGO SET,4,4/11/2011 14:07,3.75,United Kingdom,549711_4/11/2011 14:07,2011-04-11,14:07,2011-04-11 14:07:00,15.0,4,3855 days,3855,10.561643835616438,126.73972602739727,1,2707.329999999999
117,13657.0,554091,22149,FELTCRAFT 6 FLOWER FRIENDS,6,5/22/2011 12:35,2.1,United Kingdom,554091_5/22/2011 12:35,2011-05-22,12:35,2011-05-22 12:35:00,12.6,5,3814 days,3814,10.449315068493151,125.39178082191782,1,382.13999999999993
118,13658.0,C556678,23064,CINDERELLA CHANDELIER ,-4,6/13/2011 17:21,41.75,United Kingdom,C556678_6/13/2011 17:21,2011-06-13,17:21,2011-06-13 17:21:00,-167.0,6,3792 days,3792,10.389041095890411,124.66849315068492,1,2421.470000000002
119,13662.0,547803,22986,GINGHAM ROSE WRAP,25,3/25/2011 13:23,0.42,United Kingdom,547803_3/25/2011 13:23,2011-03-25,13:23,2011-03-25 13:23:00,10.5,3,3872 days,3872,10.608219178082193,127.2986301369863,2,879.08
120,13668.0,555540,23077,DOUGHNUT LIP GLOSS ,40,6/5/2011 12:48,1.25,United Kingdom,555540_6/5/2011 12:48,2011-06-05,12:48,2011-06-05 12:48:00,50.0,6,3800 days,3800,10.41095890410959,124.93150684931507,3,6216.069999999984
121,13692.0,C551541,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,5/3/2011 8:49,14.95,United Kingdom,C551541_5/3/2011 8:49,2011-05-03,8:49,2011-05-03 08:49:00,-14.95,5,3833 days,3833,10.501369863013698,126.01643835616437,3,1466.8700000000006
122,13694.0,556267,85213,MINI  ZINC GARDEN DECORATIONS ,480,6/9/2011 19:33,0.29,United Kingdom,556267_6/9/2011 19:33,2011-06-09,19:33,2011-06-09 19:33:00,139.2,6,3796 days,3796,10.4,124.80000000000001,4,62653.10000000002
123,13695.0,552697,22178,VICTORIAN GLASS HANGING T-LIGHT,12,5/10/2011 15:49,1.25,United Kingdom,552697_5/10/2011 15:49,2011-05-10,15:49,2011-05-10 15:49:00,15.0,5,3826 days,3826,10.482191780821918,125.78630136986301,1,2504.1299999999987
124,13709.0,557963,23202,JUMBO BAG VINTAGE LEAF,10,6/24/2011 9:24,1.95,United Kingdom,557963_6/24/2011 9:24,2011-06-24,9:24,2011-06-24 09:24:00,19.5,6,3781 days,3781,10.35890410958904,124.30684931506849,2,6249.110000000003
125,13719.0,553675,22023,EMPIRE BIRTHDAY CARD,12,5/18/2011 12:52,0.42,United Kingdom,553675_5/18/2011 12:52,2011-05-18,12:52,2011-05-18 12:52:00,5.04,5,3818 days,3818,10.46027397260274,125.52328767123288,1,1041.68
126,13725.0,551437,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,6,4/28/2011 15:13,1.65,United Kingdom,551437_4/28/2011 15:13,2011-04-28,15:13,2011-04-28 15:13:00,9.9,4,3838 days,3838,10.515068493150684,126.1808219178082,1,1809.8100000000002
127,13728.0,554570,22691,DOORMAT WELCOME SUNRISE,2,5/25/2011 10:53,7.95,United Kingdom,554570_5/25/2011 10:53,2011-05-25,10:53,2011-05-25 10:53:00,15.9,5,3811 days,3811,10.441095890410958,125.2931506849315,1,1016.1399999999999
128,13742.0,552531,22191,IVORY DINER WALL CLOCK,4,5/10/2011 9:35,8.5,United Kingdom,552531_5/10/2011 9:35,2011-05-10,9:35,2011-05-10 09:35:00,34.0,5,3826 days,3826,10.482191780821918,125.78630136986301,1,3102.420000000001
129,13754.0,542242,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/26/2011 14:58,0.55,United Kingdom,542242_1/26/2011 14:58,2011-01-26,14:58,2011-01-26 14:58:00,13.2,1,3930 days,3930,10.767123287671232,129.2054794520548,1,282.6
130,13756.0,556179,22986,WRAP GINGHAM ROSE ,25,6/9/2011 11:27,0.42,United Kingdom,556179_6/9/2011 11:27,2011-06-09,11:27,2011-06-09 11:27:00,10.5,6,3796 days,3796,10.4,124.80000000000001,1,5145.119999999995
131,13758.0,554117,23207,LUNCH BAG ALPHABET DESIGN,10,5/22/2011 15:12,1.65,United Kingdom,554117_5/22/2011 15:12,2011-05-22,15:12,2011-05-22 15:12:00,16.5,5,3814 days,3814,10.449315068493151,125.39178082191782,1,3190.550000000001
132,13767.0,558103,22423,REGENCY CAKESTAND 3 TIER,12,6/26/2011 14:08,12.75,United Kingdom,558103_6/26/2011 14:08,2011-06-26,14:08,2011-06-26 14:08:00,153.0,6,3779 days,3779,10.353424657534246,124.24109589041095,2,16945.71000000001
133,13771.0,549153,22949,36 DOILIES DOLLY GIRL,12,4/6/2011 15:47,1.45,United Kingdom,549153_4/6/2011 15:47,2011-04-06,15:47,2011-04-06 15:47:00,17.4,4,3860 days,3860,10.575342465753424,126.9041095890411,1,2631.700000000001
134,13777.0,555478,21137,BLACK RECORD COVER FRAME,336,6/3/2011 12:28,3.39,United Kingdom,555478_6/3/2011 12:28,2011-06-03,12:28,2011-06-03 12:28:00,1139.04,6,3802 days,3802,10.416438356164383,124.99726027397259,3,25748.349999999984
135,13780.0,557739,22654,DELUXE SEWING KIT ,1,6/22/2011 11:43,5.95,United Kingdom,557739_6/22/2011 11:43,2011-06-22,11:43,2011-06-22 11:43:00,5.95,6,3783 days,3783,10.364383561643836,124.37260273972603,1,360.01
136,13784.0,555818,22427,ENAMEL FLOWER JUG CREAM,36,6/7/2011 11:59,5.45,United Kingdom,555818_6/7/2011 11:59,2011-06-07,11:59,2011-06-07 11:59:00,196.2,6,3798 days,3798,10.405479452054795,124.86575342465754,2,2462.7899999999995
137,13798.0,555632,20711,JUMBO BAG TOYS ,100,6/6/2011 12:16,1.79,United Kingdom,555632_6/6/2011 12:16,2011-06-06,12:16,2011-06-06 12:16:00,179.0,6,3799 days,3799,10.408219178082192,124.8986301369863,4,36351.41999999996
138,13799.0,544411,20829,GLITTER HANGING BUTTERFLY STRING,24,2/18/2011 14:18,2.1,United Kingdom,544411_2/18/2011 14:18,2011-02-18,14:18,2011-02-18 14:18:00,50.40000000000001,2,3907 days,3907,10.704109589041096,128.44931506849315,1,688.8600000000002
139,13824.0,554032,22427,ENAMEL FLOWER JUG CREAM,24,5/20/2011 14:04,5.45,United Kingdom,554032_5/20/2011 14:04,2011-05-20,14:04,2011-05-20 14:04:00,130.8,5,3816 days,3816,10.454794520547946,125.45753424657535,1,1698.9399999999998
140,13831.0,551879,82486,WOOD S/3 CABINET ANT WHITE FINISH,8,5/5/2011 8:33,8.95,United Kingdom,551879_5/5/2011 8:33,2011-05-05,8:33,2011-05-05 08:33:00,71.6,5,3831 days,3831,10.495890410958904,125.95068493150684,2,2202.99
141,13835.0,552309,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,5/8/2011 15:22,2.95,United Kingdom,552309_5/8/2011 15:22,2011-05-08,15:22,2011-05-08 15:22:00,17.700000000000006,5,3828 days,3828,10.487671232876712,125.85205479452054,1,834.57
142,13842.0,551028,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,4/26/2011 11:30,8.95,United Kingdom,551028_4/26/2011 11:30,2011-04-26,11:30,2011-04-26 11:30:00,17.9,4,3840 days,3840,10.520547945205479,126.24657534246575,1,3385.619999999999
143,13854.0,C555358,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,6/2/2011 13:43,2.95,United Kingdom,C555358_6/2/2011 13:43,2011-06-02,13:43,2011-06-02 13:43:00,-2.95,6,3803 days,3803,10.419178082191781,125.03013698630137,2,8025.0199999999995
144,13867.0,552011,48138,DOORMAT UNION FLAG,2,5/5/2011 17:28,7.95,United Kingdom,552011_5/5/2011 17:28,2011-05-05,17:28,2011-05-05 17:28:00,15.9,5,3831 days,3831,10.495890410958904,125.95068493150684,1,1015.2900000000002
145,13870.0,558042,23245,SET OF 3 REGENCY CAKE TINS,4,6/24/2011 13:26,4.95,United Kingdom,558042_6/24/2011 13:26,2011-06-24,13:26,2011-06-24 13:26:00,19.8,6,3781 days,3781,10.35890410958904,124.30684931506849,3,2751.250000000001
146,13871.0,553417,23174,REGENCY SUGAR BOWL GREEN,6,5/17/2011 10:08,4.15,United Kingdom,553417_5/17/2011 10:08,2011-05-17,10:08,2011-05-17 10:08:00,24.9,5,3819 days,3819,10.463013698630137,125.55616438356165,1,6389.800000000004
147,13873.0,543046,22788,BROCANTE COAT RACK,2,2/3/2011 9:37,9.95,United Kingdom,543046_2/3/2011 9:37,2011-02-03,9:37,2011-02-03 09:37:00,19.9,2,3922 days,3922,10.745205479452055,128.94246575342467,2,381.70000000000005
148,13880.0,552168,72741,GRAND CHOCOLATECANDLE,18,5/6/2011 12:28,1.45,United Kingdom,552168_5/6/2011 12:28,2011-05-06,12:28,2011-05-06 12:28:00,26.1,5,3830 days,3830,10.493150684931507,125.91780821917808,1,3219.770000000001
149,13881.0,557897,48188,DOORMAT WELCOME PUPPIES,4,6/23/2011 14:25,7.95,United Kingdom,557897_6/23/2011 14:25,2011-06-23,14:25,2011-06-23 14:25:00,31.8,6,3782 days,3782,10.361643835616439,124.33972602739726,4,16989.519999999993
150,13901.0,547938,22829,SWEETHEART WIRE WALL TIDY,2,3/28/2011 14:33,9.95,United Kingdom,547938_3/28/2011 14:33,2011-03-28,14:33,2011-03-28 14:33:00,19.9,3,3869 days,3869,10.6,127.19999999999999,1,2867.2
151,13908.0,545933,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,3/8/2011 12:04,0.85,United Kingdom,545933_3/8/2011 12:04,2011-03-08,12:04,2011-03-08 12:04:00,10.2,3,3889 days,3889,10.654794520547945,127.85753424657534,1,2347.0499999999984
152,13911.0,549318,20933,YELLOW POT PLANT CANDLE,4,4/8/2011 10:01,2.95,United Kingdom,549318_4/8/2011 10:01,2011-04-08,10:01,2011-04-08 10:01:00,11.8,4,3858 days,3858,10.56986301369863,126.83835616438355,1,2580.909999999999
153,13931.0,545580,85099F,JUMBO BAG STRAWBERRY,10,3/4/2011 8:43,1.95,United Kingdom,545580_3/4/2011 8:43,2011-03-04,8:43,2011-03-04 08:43:00,19.5,3,3893 days,3893,10.665753424657535,127.98904109589041,1,1230.9300000000003
154,13946.0,546788,21948,SET OF 6 CAKE CHOPSTICKS,36,3/17/2011 10:02,1.25,United Kingdom,546788_3/17/2011 10:02,2011-03-17,10:02,2011-03-17 10:02:00,45.0,3,3880 days,3880,10.63013698630137,127.56164383561644,1,561.57
155,13953.0,558333,62018,SOMBRERO ,400,6/28/2011 13:10,1.25,United Kingdom,558333_6/28/2011 13:10,2011-06-28,13:10,2011-06-28 13:10:00,500.0,6,3777 days,3777,10.347945205479451,124.17534246575342,1,3515.6800000000003
156,13959.0,545574,22940,FELTCRAFT CHRISTMAS FAIRY,1,3/3/2011 18:16,4.25,United Kingdom,545574_3/3/2011 18:16,2011-03-03,18:16,2011-03-03 18:16:00,4.25,3,3894 days,3894,10.668493150684931,128.02191780821917,1,598.1999999999999
157,13969.0,556263,23193,BUFFALO BILL TREASURE BOOK BOX,2,6/9/2011 18:41,2.25,United Kingdom,556263_6/9/2011 18:41,2011-06-09,18:41,2011-06-09 18:41:00,4.5,6,3796 days,3796,10.4,124.80000000000001,2,8986.69
158,13971.0,556680,23237,SET OF 4 KNICK KNACK TINS LEAVES ,6,6/14/2011 8:03,4.15,United Kingdom,556680_6/14/2011 8:03,2011-06-14,8:03,2011-06-14 08:03:00,24.9,6,3791 days,3791,10.386301369863014,124.63561643835618,1,2702.2199999999993
159,13975.0,552266,23298,SPOTTY BUNTING,9,5/8/2011 11:41,4.95,United Kingdom,552266_5/8/2011 11:41,2011-05-08,11:41,2011-05-08 11:41:00,44.55,5,3828 days,3828,10.487671232876712,125.85205479452054,1,2503.2299999999996
160,13985.0,556058,22381,TOY TIDY PINK POLKADOT,5,6/8/2011 13:54,2.1,United Kingdom,556058_6/8/2011 13:54,2011-06-08,13:54,2011-06-08 13:54:00,10.5,6,3797 days,3797,10.402739726027397,124.83287671232875,2,7024.530000000005
161,13988.0,554131,23099,FRENCH CARRIAGE LANTERN,2,5/23/2011 9:43,6.65,United Kingdom,554131_5/23/2011 9:43,2011-05-23,9:43,2011-05-23 09:43:00,13.3,5,3813 days,3813,10.446575342465753,125.35890410958903,2,4098.800000000001
162,13989.0,550158,22585,PACK OF 6 BIRDY GIFT TAGS,12,4/14/2011 15:39,1.25,United Kingdom,550158_4/14/2011 15:39,2011-04-14,15:39,2011-04-14 15:39:00,15.0,4,3852 days,3852,10.553424657534247,126.64109589041097,1,1266.0799999999997
163,13993.0,553668,48185,DOORMAT FAIRY CAKE,2,5/18/2011 12:21,7.95,United Kingdom,553668_5/18/2011 12:21,2011-05-18,12:21,2011-05-18 12:21:00,15.9,5,3818 days,3818,10.46027397260274,125.52328767123288,1,3409.6600000000003
164,13999.0,552456,21239,PINK  POLKADOT CUP,8,5/9/2011 14:40,0.85,United Kingdom,552456_5/9/2011 14:40,2011-05-09,14:40,2011-05-09 14:40:00,6.8,5,3827 days,3827,10.484931506849316,125.8191780821918,1,3865.2600000000034
165,14001.0,550822,21876,POTTERING MUG,12,4/21/2011 9:26,1.25,United Kingdom,550822_4/21/2011 9:26,2011-04-21,9:26,2011-04-21 09:26:00,15.0,4,3845 days,3845,10.534246575342467,126.4109589041096,1,2030.3300000000002
166,14005.0,557130,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,6/17/2011 8:09,0.55,United Kingdom,557130_6/17/2011 8:09,2011-06-17,8:09,2011-06-17 08:09:00,13.2,6,3788 days,3788,10.378082191780821,124.53698630136986,1,2874.7200000000007
167,14031.0,558076,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,6/24/2011 17:35,3.45,United Kingdom,558076_6/24/2011 17:35,2011-06-24,17:35,2011-06-24 17:35:00,41.40000000000001,6,3781 days,3781,10.35890410958904,124.30684931506849,1,14634.639999999992
168,14032.0,558027,22659,LUNCH BOX I LOVE LONDON,12,6/24/2011 11:08,1.95,United Kingdom,558027_6/24/2011 11:08,2011-06-24,11:08,2011-06-24 11:08:00,23.4,6,3781 days,3781,10.35890410958904,124.30684931506849,1,2929.840000000001
169,14037.0,538208,20727,LUNCH BAG  BLACK SKULL.,2,12/10/2010 11:39,1.65,United Kingdom,538208_12/10/2010 11:39,2010-12-10,11:39,2010-12-10 11:39:00,3.3,12,3977 days,3977,10.895890410958904,130.75068493150684,1,147.20000000000005
170,14040.0,552282,22178,VICTORIAN GLASS HANGING T-LIGHT,6,5/8/2011 12:44,1.25,United Kingdom,552282_5/8/2011 12:44,2011-05-08,12:44,2011-05-08 12:44:00,7.5,5,3828 days,3828,10.487671232876712,125.85205479452054,1,3542.1899999999996
171,14049.0,554151,20728,LUNCH BAG CARS BLUE,10,5/23/2011 11:07,1.65,United Kingdom,554151_5/23/2011 11:07,2011-05-23,11:07,2011-05-23 11:07:00,16.5,5,3813 days,3813,10.446575342465753,125.35890410958903,1,5639.149999999996
172,14051.0,557257,23284,DOORMAT KEEP CALM AND COME IN,10,6/19/2011 10:34,6.75,United Kingdom,557257_6/19/2011 10:34,2011-06-19,10:34,2011-06-19 10:34:00,67.5,6,3786 days,3786,10.372602739726027,124.47123287671232,1,15477.33999999999
173,14056.0,556106,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,6/8/2011 16:54,8.25,United Kingdom,556106_6/8/2011 16:54,2011-06-08,16:54,2011-06-08 16:54:00,41.25,6,3797 days,3797,10.402739726027397,124.83287671232875,1,8124.399999999982
174,14057.0,554513,22900, SET 2 TEA TOWELS I LOVE LONDON ,18,5/24/2011 15:56,3.25,United Kingdom,554513_5/24/2011 15:56,2011-05-24,15:56,2011-05-24 15:56:00,58.5,5,3812 days,3812,10.443835616438356,125.32602739726028,1,6147.4000000000015
175,14060.0,556129,15036,ASSORTED COLOURS SILK FAN,60,6/9/2011 10:46,0.83,United Kingdom,556129_6/9/2011 10:46,2011-06-09,10:46,2011-06-09 10:46:00,49.8,6,3796 days,3796,10.4,124.80000000000001,1,6135.379999999998
176,14062.0,557121,23168,CLASSIC CAFE SUGAR DISPENSER,36,6/16/2011 17:35,1.04,United Kingdom,557121_6/16/2011 17:35,2011-06-16,17:35,2011-06-16 17:35:00,37.44,6,3789 days,3789,10.38082191780822,124.56986301369864,1,10464.85
177,14064.0,552954,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,5/12/2011 12:30,0.85,United Kingdom,552954_5/12/2011 12:30,2011-05-12,12:30,2011-05-12 12:30:00,10.2,5,3824 days,3824,10.476712328767123,125.72054794520548,1,1188.32
178,14085.0,557251,21504,SKULLS GREETING CARD,24,6/17/2011 16:07,0.42,United Kingdom,557251_6/17/2011 16:07,2011-06-17,16:07,2011-06-17 16:07:00,10.08,6,3788 days,3788,10.378082191780821,124.53698630136986,1,4435.789999999997
179,14092.0,557752,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,6/22/2011 12:57,4.95,United Kingdom,557752_6/22/2011 12:57,2011-06-22,12:57,2011-06-22 12:57:00,29.700000000000006,6,3783 days,3783,10.364383561643836,124.37260273972603,2,4063.100000000003
180,14099.0,551998,23232,WRAP VINTAGE PETALS  DESIGN,25,5/5/2011 15:48,0.42,United Kingdom,551998_5/5/2011 15:48,2011-05-05,15:48,2011-05-05 15:48:00,10.5,5,3831 days,3831,10.495890410958904,125.95068493150684,1,3092.9700000000003
181,14101.0,547037,21967,PACK OF 12 SKULL TISSUES,2160,3/20/2011 10:37,0.25,United Kingdom,547037_3/20/2011 10:37,2011-03-20,10:37,2011-03-20 10:37:00,540.0,3,3877 days,3877,10.621917808219179,127.46301369863014,1,5976.79
182,14110.0,557602,82001S,VINYL RECORD FRAME SILVER,24,6/21/2011 11:57,3.39,United Kingdom,557602_6/21/2011 11:57,2011-06-21,11:57,2011-06-21 11:57:00,81.36,6,3784 days,3784,10.367123287671232,124.40547945205478,1,5669.65
183,14112.0,C553558,21452,TOADSTOOL MONEY BOX,-6,5/17/2011 17:11,2.95,United Kingdom,C553558_5/17/2011 17:11,2011-05-17,17:11,2011-05-17 17:11:00,-17.700000000000006,5,3819 days,3819,10.463013698630137,125.55616438356165,3,2774.1699999999964
184,14127.0,543001,48188,DOORMAT WELCOME PUPPIES,2,2/2/2011 12:26,7.95,United Kingdom,543001_2/2/2011 12:26,2011-02-02,12:26,2011-02-02 12:26:00,15.9,2,3923 days,3923,10.747945205479452,128.9753424657534,1,709.7099999999996
185,14132.0,556193,22704,WRAP RED APPLES ,25,6/9/2011 12:04,0.42,United Kingdom,556193_6/9/2011 12:04,2011-06-09,12:04,2011-06-09 12:04:00,10.5,6,3796 days,3796,10.4,124.80000000000001,2,3580.130000000001
186,14133.0,C543112,22960,JAM MAKING SET WITH JARS,-3,2/3/2011 12:59,4.25,United Kingdom,C543112_2/3/2011 12:59,2011-02-03,12:59,2011-02-03 12:59:00,-12.75,2,3922 days,3922,10.745205479452055,128.94246575342467,2,590.3399999999999
187,14135.0,555646,62018,SOMBRERO ,12,6/6/2011 13:32,1.95,United Kingdom,555646_6/6/2011 13:32,2011-06-06,13:32,2011-06-06 13:32:00,23.4,6,3799 days,3799,10.408219178082192,124.8986301369863,1,4690.31
188,14173.0,551844,22700,BLACK AND WHITE DOG BOWL,1,5/4/2011 14:03,2.95,United Kingdom,551844_5/4/2011 14:03,2011-05-04,14:03,2011-05-04 14:03:00,2.95,5,3832 days,3832,10.498630136986302,125.98356164383563,1,450.84000000000003
189,14178.0,556425,23169,CLASSIC GLASS COOKIE JAR,6,6/10/2011 12:51,4.15,United Kingdom,556425_6/10/2011 12:51,2011-06-10,12:51,2011-06-10 12:51:00,24.9,6,3795 days,3795,10.397260273972602,124.76712328767123,1,1620.93
190,14180.0,552182,22072,RED RETROSPOT TEA CUP AND SAUCER ,8,5/6/2011 13:38,3.75,United Kingdom,552182_5/6/2011 13:38,2011-05-06,13:38,2011-05-06 13:38:00,30.0,5,3830 days,3830,10.493150684931507,125.91780821917808,3,4640.769999999999
191,14191.0,555940,85099F,JUMBO BAG STRAWBERRY,10,6/8/2011 10:10,2.08,United Kingdom,555940_6/8/2011 10:10,2011-06-08,10:10,2011-06-08 10:10:00,20.8,6,3797 days,3797,10.402739726027397,124.83287671232875,2,4660.010000000002
192,14194.0,557326,23298,SPOTTY BUNTING,4,6/20/2011 9:50,4.95,United Kingdom,557326_6/20/2011 9:50,2011-06-20,9:50,2011-06-20 09:50:00,19.8,6,3785 days,3785,10.36986301369863,124.43835616438356,3,11216.74999999999
193,14201.0,550624,20718,RED RETROSPOT SHOPPER BAG,10,4/19/2011 13:57,1.25,United Kingdom,550624_4/19/2011 13:57,2011-04-19,13:57,2011-04-19 13:57:00,12.5,4,3847 days,3847,10.53972602739726,126.47671232876712,1,688.0400000000002
194,14209.0,552536,22919,HERB MARKER MINT,12,5/10/2011 10:00,0.65,United Kingdom,552536_5/10/2011 10:00,2011-05-10,10:00,2011-05-10 10:00:00,7.800000000000002,5,3826 days,3826,10.482191780821918,125.78630136986301,2,2067.1300000000006
195,14211.0,550287,22464,HANGING METAL HEART LANTERN,12,4/15/2011 14:15,1.65,United Kingdom,550287_4/15/2011 14:15,2011-04-15,14:15,2011-04-15 14:15:00,19.8,4,3851 days,3851,10.550684931506849,126.60821917808218,3,2208.2999999999997
196,14217.0,555932,21115,ROSE CARAVAN DOORSTOP,2,6/8/2011 8:46,6.75,United Kingdom,555932_6/8/2011 8:46,2011-06-08,8:46,2011-06-08 08:46:00,13.5,6,3797 days,3797,10.402739726027397,124.83287671232875,2,1925.36
197,14223.0,547088,48184,DOORMAT ENGLISH ROSE ,2,3/20/2011 16:02,7.95,United Kingdom,547088_3/20/2011 16:02,2011-03-20,16:02,2011-03-20 16:02:00,15.9,3,3877 days,3877,10.621917808219179,127.46301369863014,2,975.23
198,14226.0,553149,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,5/13/2011 14:16,0.29,United Kingdom,553149_5/13/2011 14:16,2011-05-13,14:16,2011-05-13 14:16:00,6.959999999999999,5,3823 days,3823,10.473972602739726,125.68767123287671,2,2201.64
199,14227.0,C552019,21749,LARGE RED RETROSPOT WINDMILL,-1,5/5/2011 17:46,2.1,United Kingdom,C552019_5/5/2011 17:46,2011-05-05,17:46,2011-05-05 17:46:00,-2.1,5,3831 days,3831,10.495890410958904,125.95068493150684,5,3315.710000000002
200,14239.0,549183,22084,PAPER CHAIN KIT EMPIRE,8,4/7/2011 9:16,2.95,United Kingdom,549183_4/7/2011 9:16,2011-04-07,9:16,2011-04-07 09:16:00,23.6,4,3859 days,3859,10.572602739726028,126.87123287671233,1,2323.5000000000014
201,14243.0,557040,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,6/16/2011 14:22,6.95,United Kingdom,557040_6/16/2011 14:22,2011-06-16,14:22,2011-06-16 14:22:00,13.9,6,3789 days,3789,10.38082191780822,124.56986301369864,2,2535.8799999999987
202,14272.0,548335,22784,LANTERN CREAM GAZEBO ,3,3/30/2011 13:57,4.95,United Kingdom,548335_3/30/2011 13:57,2011-03-30,13:57,2011-03-30 13:57:00,14.85,3,3867 days,3867,10.594520547945205,127.13424657534246,1,437.96000000000004
